BuildingType,Electricity(kBtu),GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,NaturalGas(kBtu),Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),buildingAge
NonResidential,8270312.0,8.79,Supermarket/Grocery Store,47.62048,"Parking, Supermarket/Grocery Store",-122.31386,6315500.0,EAST,1.0,25914.0,Supermarket / Grocery Store,44739.0,0.0,44739.0,728.7000122,738.5999756,0.0,393.07,1.0,48756.0,54.0,34.0,35.70000076,1656025.625,1741839.75,18.0
NonResidential,224359.0,5.31,Retail Store,47.66816,"Medical Office, Office, Other, Restaurant, Retail Store",-122.27706,2246207.0,NORTHEAST,1.0,25932.0,Mixed Use Property,22778.0,0.0,22778.0,70.0,74.59999847,0.0,120.86,1.0,34000.0,54.0,103.0,108.0,3646053.75,3823703.75,68.0
NonResidential,189790.0,1.73,Worship Facility,47.68517,"Pre-school/Daycare, Worship Facility",-122.38733,677016.0,BALLARD,2.0,25935.0,Worship Facility,21562.0,0.0,21562.0,60.90000153,68.30000305,0.0,37.28,1.0,22160.0,93.0,29.79999924,31.60000038,659710.6875,699163.8125,60.0
NonResidential,231543.0,2.43,Other - Entertainment/Public Assembly,47.62322,Other - Entertainment/Public Assembly,-122.29006,1146587.0,CENTRAL,1.0,25954.0,Other,25753.0,0.0,25753.0,75.0,85.30000305,0.0,62.51,1.0,30040.0,89.0,46.59999847,50.70000076,1400962.25,1523091.0,57.0
NonResidential,7528486.0,12.09,Other - Recreation,47.62816,Other - Recreation,-122.28067,15239341.0,EAST,3.0,25955.0,Other,71280.0,0.0,71280.0,556.0999756,557.2999878,0.0,861.85,1.0,27447.0,92.0,28.5,30.70000076,782483.125,841954.1875,88.0
School,624583.0,1.81,K-12 School,47.63408,K-12 School,-122.28483,1220568.0,EAST,3.0,25956.0,K-12 School,38297.0,0.0,38297.0,84.69999695,93.80000305,0.0,69.18,1.0,32753.0,96.0,25.10000038,25.79999924,823346.0,846584.6875,91.0
NonResidential,6566843.0,5.17,Senior Care Community,47.63429,"Parking, Senior Care Community, Worship Facility",-122.27652,14061838.0,EAST,16.0,25965.0,Senior Care Community,153312.0,0.0,153312.0,159.6000061,167.0,0.0,792.6,1.0,28094.0,63.0,32.90000153,35.40000153,924963.875,994694.1875,53.0
NonResidential,23343425.0,0.33,Office,47.61811,"Multifamily Housing, Office, Parking, Restaurant",-122.33908,4341053.0,DOWNTOWN,19.0,25992.0,Mixed Use Property,1004813.0,201857.0,1206670.0,153.3999939,152.3999939,0.0,393.29,1.0,49133.0,70.0,25.79999924,26.60000038,1265657.25,1307978.375,7.0
NonResidential,466335.0,0.92,Worship Facility,47.53857,"Parking, Worship Facility",-122.28026,360154.0,SOUTHEAST,1.0,26002.0,Worship Facility,24200.0,0.0,24200.0,76.09999847,79.40000153,0.0,22.38,1.0,27792.0,94.0,33.90000153,35.59999847,941366.5,989676.3125,48.0
NonResidential,924449.0,2.12,Residence Hall/Dormitory,47.63651,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",-122.34418,816119.0,MAGNOLIA / QUEEN ANNE,4.0,26017.0,Residence Hall,21302.0,2211.0,23513.0,176.5,182.0,0.0,49.79,1.0,20340.0,69.0,65.59999847,72.30000305,1335007.875,1470486.0,35.0
NonResidential,329414.0,0.28,Self-Storage Facility,47.56785,Self-Storage Facility,-122.37039,310963.0,DELRIDGE,3.0,26040.0,Self-Storage Facility,66610.0,0.0,66610.0,20.39999962,22.0,0.0,18.81,1.0,57489.0,83.0,38.59999847,38.79999924,2217046.0,2228579.0,22.0
NonResidential,2922836.0,1.63,Other,47.56774,"Office, Other",-122.33289,723217.0,GREATER DUWAMISH,1.0,26233.0,Other,36000.0,0.0,36000.0,280.7000122,286.0,0.0,58.79,1.0,21930.0,81.0,23.5,24.10000038,560823.625,575020.0,66.0
NonResidential,210763.0,2.37,K-12 School,47.71387,K-12 School,-122.3535,1009100.0,NORTHWEST,2.0,26098.0,K-12 School,23222.0,0.0,23222.0,114.6999969,123.6999969,0.0,55.06,1.0,30230.0,12.0,40.5,42.29999924,1222949.25,1279797.75,78.0
NonResidential,1077101.0,3.75,Fitness Center/Health Club/Gym,47.61426,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",-122.3253,1584953.0,EAST,2.0,26115.0,Mixed Use Property,24476.0,0.0,24476.0,211.1999969,219.1000061,0.0,91.69,3.0,225337.0,98.0,29.20000076,30.39999962,6582088.5,6847580.5,92.0
NonResidential,292118.0,1.13,Retail Store,47.61386,"Medical Office, Office, Retail Store",-122.32481,490226.0,EAST,2.0,26119.0,Retail Store,24750.0,0.0,24750.0,63.5,69.30000305,0.0,28.07,1.0,88248.0,61.0,29.70000076,31.39999962,2616816.75,2774815.0,106.0
NonResidential,1537012.0,2.03,K-12 School,47.61339,K-12 School,-122.32594,2088395.0,EAST,3.0,26125.0,K-12 School,60000.0,0.0,60000.0,143.8999939,150.3999939,0.0,121.63,1.0,23242.0,63.0,29.5,31.29999924,686789.875,728633.375,112.0
NonResidential,419713.0,0.37,Other - Entertainment/Public Assembly,47.61449,Other - Entertainment/Public Assembly,-122.32592,270845.0,EAST,2.0,26126.0,Other,46560.0,0.0,46560.0,34.40000153,35.40000153,0.0,17.31,1.0,49256.0,96.0,36.0,39.29999924,1775372.25,1937882.375,62.0
NonResidential,1440554.0,0.33,Bank Branch,47.63303,"Bank Branch, Parking",-122.34268,0.0,MAGNOLIA / QUEEN ANNE,3.0,26139.0,Other,30408.0,0.0,30408.0,180.8999939,184.6000061,0.0,10.04,1.0,37139.0,52.0,27.89999962,29.89999962,1037555.125,1110225.375,36.0
NonResidential,949635.0,1.13,Office,47.63439,"Office, Parking",-122.34078,516161.0,MAGNOLIA / QUEEN ANNE,3.0,26146.0,Small- and Mid-Sized Office,30109.0,0.0,30109.0,124.0999985,128.6999969,0.0,34.03,1.0,99893.0,78.0,37.79999924,40.59999847,3773034.0,4057429.0,96.0
School,1065111.0,1.18,K-12 School,47.55257,K-12 School,-122.38019,748607.0,SOUTHWEST,2.0,26150.0,K-12 School,39929.0,0.0,39929.0,103.4000015,110.6999969,0.0,47.18,1.0,60536.0,64.0,33.40000153,35.0,2024367.75,2119264.75,52.0
NonResidential,219291.0,1.51,Office,47.63985,Office,-122.36712,697809.0,MAGNOLIA / QUEEN ANNE,2.0,26154.0,Small- and Mid-Sized Office,25481.0,0.0,25481.0,55.79999924,61.40000153,0.0,38.59,1.0,22800.0,93.0,49.59999847,53.0,1131770.625,1207357.25,56.0
NonResidential,6797882.0,5.08,Senior Care Community,47.53515,Senior Care Community,-122.26556,12625460.0,SOUTHEAST,1.0,26157.0,Senior Care Community,141297.0,0.0,141297.0,244.8999939,253.1000061,0.0,717.93,1.0,13175.0,84.0,48.0,49.40000153,1072151.375,1103795.25,49.0
NonResidential,1659964.0,1.3,Office,47.62298,"Office, Other - Restaurant/Bar",-122.33082,459842.0,LAKE UNION,2.0,26183.0,Small- and Mid-Sized Office,27788.0,0.0,27788.0,151.8999939,152.1999969,0.0,35.99,1.0,56000.0,98.0,109.5999985,114.5,6135173.0,6412428.0,104.0
NonResidential,969192.0,1.4,Hotel,47.729,Hotel,-122.34473,974707.0,NORTHWEST,4.0,26218.0,Hotel,33120.0,8584.0,41704.0,97.5,99.80000305,0.0,58.52,1.0,21440.0,69.0,24.79999924,26.5,532729.625,567508.5,26.0
NonResidential,193898.0,1.0,Non-Refrigerated Warehouse,47.56683,Non-Refrigerated Warehouse,-122.33358,394958.0,GREATER DUWAMISH,2.0,26235.0,Warehouse,22324.0,0.0,22324.0,48.70000076,56.5,0.0,22.33,1.0,25000.0,69.0,9.100000381,9.100000381,227509.5,227509.5,75.0
NonResidential,1126394.0,1.26,Other - Entertainment/Public Assembly,47.5661,Other - Entertainment/Public Assembly,-122.33358,598714.0,GREATER DUWAMISH,2.0,26236.0,Other,31360.0,0.0,31360.0,130.1999969,135.5,0.0,39.65,1.0,22452.0,85.0,55.40000153,56.5,1244150.0,1269576.0,70.0
NonResidential,1295854.0,1.51,Retail Store,47.56555,"Manufacturing/Industrial Plant, Office, Retail Store",-122.33362,696304.0,GREATER DUWAMISH,1.0,26237.0,Mixed Use Property,30496.0,0.0,30496.0,147.1000061,154.3999939,0.0,46.01,1.0,113665.0,95.0,22.60000038,23.89999962,2567976.75,2718882.0,69.0
NonResidential,961739.0,0.46,Office,47.61545,"Office, Retail Store",-122.3238,110412.0,EAST,3.0,26254.0,Small- and Mid-Sized Office,27600.0,0.0,27600.0,140.3000031,141.8000031,0.0,12.57,1.0,62400.0,81.33333333333333,31.39999962,36.29999924,2462408.25,2846592.0,94.0
NonResidential,2657803.0,3.63,Senior Care Community,47.66312,Senior Care Community,-122.35311,3477370.0,Northwest,2.0,26289.0,Senior Care Community,55974.0,0.0,55974.0,214.1999969,222.1000061,0.0,203.21,1.0,27176.0,70.0,72.5,81.0,1969746.25,2202585.0,55.0
School,1273997.0,1.14,K-12 School,47.53074,K-12 School,-122.28491,966345.0,GREATER DUWAMISH,2.0,26319.0,K-12 School,52901.0,0.0,52901.0,94.80000305,102.1999969,0.0,60.2,1.0,31174.0,29.0,296.2000122,303.2000122,9232576.0,9450746.0,45.0
NonResidential,743706.0,3.14,Senior Care Community,47.70883,Senior Care Community,-122.28887,1237654.0,NORTH,1.0,26324.0,Senior Care Community,22583.0,0.0,22583.0,161.0,167.6000061,0.0,70.92,1.0,68149.0,30.0,35.29999924,37.59999847,2404045.25,2563977.75,62.0
NonResidential,2305643.0,0.51,Office,47.66117,"Food Service, Library, Office, Parking",-122.3391,0.0,LAKE UNION,3.0,26331.0,Small- and Mid-Sized Office,24328.0,7358.0,31686.0,228.5,228.5,0.0,16.07,1.0,24288.0,92.0,23.5,25.20000076,571520.8125,612345.5,19.0
NonResidential,720171.0,0.19,Office,47.6483,"Office, Parking",-122.33438,0.0,LAKE UNION,3.0,26348.0,Small- and Mid-Sized Office,20660.0,6034.0,26694.0,90.80000305,92.69999695,0.0,5.02,1.0,28160.0,95.0,23.79999924,25.5,669719.0,718817.375,35.0
NonResidential,227509.0,0.05,Non-Refrigerated Warehouse,47.70833,Non-Refrigerated Warehouse,-122.34429,0.0,NORTHWEST,1.0,26359.0,Warehouse,29400.0,0.0,29400.0,28.60000038,28.60000038,0.0,1.59,1.0,37000.0,98.0,20.0,20.0,740790.5,740790.5,44.0
NonResidential,524385.0,1.87,Hotel,47.54774,Hotel,-122.32091,719765.0,GREATER DUWAMISH,3.0,26379.0,Hotel,22452.0,0.0,22452.0,107.0,110.5999985,0.0,41.88,1.0,20962.0,58.0,52.5,56.40000153,1100499.75,1181649.25,24.0
NonResidential,1581352.0,0.43,Bank Branch,47.66148,Bank Branch,-122.31279,0.0,NORTHEAST,2.0,26392.0,Other,25767.0,0.0,25767.0,284.7999878,291.7999878,0.0,11.02,1.0,198752.0,24.0,111.0,118.0999985,22055140.0,23464030.0,104.0
NonResidential,1270124.0,1.13,Retail Store,47.66188,"Office, Retail Store",-122.31279,552710.0,NORTHEAST,4.0,26393.0,Retail Store,33910.0,0.0,33910.0,157.3000031,158.5,0.0,38.21,1.0,38035.0,86.0,26.60000038,25.79999924,1012316.875,981119.6875,63.0
NonResidential,939974.0,1.11,Worship Facility,47.6645,"K-12 School, Office, Supermarket/Grocery Store, Worship Facility",-122.31224,1522434.0,NORTHEAST,2.0,26396.0,Worship Facility,78401.0,0.0,78401.0,58.0,64.80000305,0.0,87.41,1.0,299642.0,85.0,28.10000038,29.0,8987012.0,9261138.0,89.0
NonResidential,3680806.0,0.61,Non-Refrigerated Warehouse,47.64748,"Non-Refrigerated Warehouse, Office, Other, Retail Store",-122.33435,422994.0,LAKE UNION,2.0,26460.0,Warehouse,78716.0,0.0,78716.0,152.5,156.8999939,0.0,48.13,1.0,26759.0,93.0,20.5,22.20000076,548292.6875,593629.875,37.0
NonResidential,335907.0,2.08,K-12 School,47.66389,K-12 School,-122.33692,1258827.0,LAKE UNION,2.0,26465.0,K-12 School,33300.0,0.0,33300.0,77.30000305,87.90000153,0.0,69.2,1.0,13000.0,67.66666666666667,40.90000153,40.90000153,1063035.875,1063035.875,106.0
NonResidential,5713530.0,7.87,Supermarket/Grocery Store,47.66185,Supermarket/Grocery Store,-122.33594,3519045.0,LAKE UNION,1.0,26473.0,Supermarket / Grocery Store,28808.0,0.0,28808.0,694.0,697.5,0.0,226.73,1.0,12100.0,28.666666666666668,118.4000015,119.4000015,1938776.75,1956121.125,59.0
NonResidential,1100500.0,0.27,Office,47.66345,"Office, Parking",-122.3134,0.0,NORTHEAST,1.0,26528.0,Small- and Mid-Sized Office,20962.0,7004.0,27966.0,164.8000031,177.0,0.0,7.67,1.0,25076.0,94.0,22.70000076,23.89999962,569265.625,598220.5,59.0
NonResidential,5349470.0,5.96,Supermarket/Grocery Store,47.66429,"Parking, Supermarket/Grocery Store",-122.31389,2238590.0,NORTHEAST,1.0,26529.0,Supermarket / Grocery Store,26226.0,0.0,26226.0,741.4000244,745.4000244,0.0,156.18,1.0,63922.0,83.0,24.20000076,26.39999962,1544995.75,1689227.75,66.0
NonResidential,1159807.0,0.23,Bank Branch,47.6616,"Bank Branch, Parking",-122.31393,0.0,NORTHEAST,2.0,26535.0,Mixed Use Property,19193.0,15755.0,34948.0,189.8000031,200.1999969,0.0,8.09,1.0,27770.0,94.0,20.5,21.29999924,568033.375,592575.875,40.0
NonResidential,6197824.0,1.15,Office,47.6342,"Laboratory, Office",-122.32661,0.0,LAKE UNION,3.0,26587.0,Small- and Mid-Sized Office,27640.0,9999.0,37639.0,695.2999878,695.2999878,0.0,43.21,1.0,29820.0,66.0,53.70000076,54.5,1601955.625,1624991.375,18.0
NonResidential,881386.0,0.27,Office,47.60102,"Office, Other",-122.33378,0.0,DOWNTOWN,4.0,26593.0,Small- and Mid-Sized Office,22840.0,0.0,22840.0,121.1999969,135.1000061,0.0,6.14,1.0,157625.0,58.0,54.29999924,59.20000076,8692328.0,9467508.0,116.0
NonResidential,722467.0,0.45,Museum,47.60135,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",-122.33327,88170.0,DOWNTOWN,1.0,26594.0,Other,21420.0,0.0,21420.0,121.5999985,119.6999969,0.0,9.72,1.0,43200.0,42.0,48.20000076,51.70000076,2080898.625,2233247.5,116.0
NonResidential,683274.0,0.23,Office,47.6011,Office,-122.33197,0.0,DOWNTOWN,1.0,26596.0,Small- and Mid-Sized Office,20880.0,0.0,20880.0,102.8000031,102.8000031,0.0,4.76,0.0,27322.0,70.0,39.5,41.90000153,1078535.75,1144343.125,116.0
NonResidential,820061.0,0.72,Office,47.59938,"Office, Other - Entertainment/Public Assembly",-122.33197,242975.0,DOWNTOWN,3.0,26600.0,Mixed Use Property,26000.0,0.0,26000.0,108.9000015,108.9000015,0.0,18.62,1.0,150198.0,76.33333333333333,54.59999847,59.90000153,10716391.0,11756168.0,50.0
NonResidential,1280095.0,1.14,Office,47.59954,"Office, Restaurant",-122.33201,658682.0,DOWNTOWN,3.0,26601.0,Small- and Mid-Sized Office,38675.0,0.0,38675.0,287.6000061,285.2999878,0.0,43.91,1.0,74327.0,24.0,56.59999847,60.20000076,4207110.5,4473820.5,116.0
NonResidential,2092919.0,3.71,Office,47.59986,"Office, Other",-122.33195,2659447.0,DOWNTOWN,4.0,26602.0,Small- and Mid-Sized Office,49951.0,0.0,49951.0,175.1999969,185.5,382080.0,185.33,1.0,10736.0,98.0,65.19999695,74.0,1323038.75,1502577.75,87.0
NonResidential,1805820.0,0.77,Medical Office,47.5195,Medical Office,-122.26935,135908.0,SOUTHEAST,2.0,26611.0,Medical Office,25880.0,0.0,25880.0,224.6000061,225.1999969,0.0,19.81,1.0,43380.0,48.0,73.40000153,72.90000153,3185108.0,3164265.0,6.0
NonResidential,432910.0,0.91,Worship Facility,47.66517,"Office, Worship Facility",-122.31037,647911.0,NORTHEAST,3.0,26657.0,Worship Facility,41013.0,0.0,41013.0,59.29999924,62.70000076,0.0,37.43,1.0,20058.0,93.0,41.29999924,42.70000076,828020.8125,856251.6875,89.0
NonResidential,652060.0,2.56,Social/Meeting Hall,47.66453,"Office, Social/Meeting Hall",-122.30999,928977.0,NORTHEAST,2.0,26667.0,Other,21075.0,0.0,21075.0,143.3999939,149.1000061,0.0,53.88,1.0,63236.0,78.0,30.39999962,31.29999924,1924355.875,1980261.25,12.0
NonResidential,759192.0,1.01,Worship Facility,47.67842,Worship Facility,-122.31949,785803.0,NORTHEAST,3.0,26670.0,Worship Facility,46485.0,0.0,46485.0,50.20000076,52.59999847,0.0,47.03,1.0,66307.0,22.0,102.1999969,112.8000031,6779778.0,7481662.5,66.0
NonResidential,997123.0,0.5,Office,47.67819,"Office, Parking",-122.3231,404925.0,NORTHWEST,4.0,26681.0,Small- and Mid-Sized Office,56896.0,0.0,56896.0,87.19999695,89.90000153,0.0,28.46,1.0,22637.0,53.0,36.59999847,39.20000076,1038815.188,1113171.125,51.0
NonResidential,343669.0,0.54,Worship Facility,47.67783,Worship Facility,-122.32577,233454.0,NORTHWEST,2.0,26695.0,Worship Facility,27500.0,0.0,27500.0,48.20000076,52.40000153,0.0,14.79,1.0,33222.0,80.0,19.0,19.0,942415.1875,942415.1875,38.0
NonResidential,541943.0,0.1,Office,47.59856,"Distribution Center, Office",-122.33248,0.0,DOWNTOWN,2.0,26705.0,Small- and Mid-Sized Office,36630.0,0.0,36630.0,51.59999847,51.59999847,0.0,3.78,1.0,26282.0,23.0,83.30000305,85.59999847,2188051.25,2250450.5,86.0
NonResidential,1095970.0,2.27,Office,47.59954,"Office, Other",-122.33115,1003417.0,DOWNTOWN,3.0,26706.0,Small- and Mid-Sized Office,26830.0,0.0,26830.0,167.5,169.0,0.0,60.93,1.0,21624.0,90.0,30.79999924,33.79999924,666687.5,730124.5,116.0
NonResidential,1103595.0,0.18,Office,47.59971,Office,-122.33065,0.0,DOWNTOWN,5.0,26708.0,Small- and Mid-Sized Office,41920.0,0.0,41920.0,82.69999695,82.69999695,0.0,7.69,1.0,57731.0,95.0,26.79999924,28.10000038,1545519.375,1624487.125,110.0
NonResidential,1186017.0,0.73,Office,47.60048,Office,-122.33157,351553.0,DOWNTOWN,5.0,26710.0,Small- and Mid-Sized Office,36879.0,0.0,36879.0,93.0,96.69999695,0.0,26.94,1.0,21841.0,90.66666666666667,20.29999924,22.0,455798.9063,494008.0,111.0
NonResidential,1069795.0,1.2,Other - Lodging/Residential,47.60055,Other - Lodging/Residential,-122.33057,532160.0,DOWNTOWN,6.0,26711.0,Other,29820.0,0.0,29820.0,131.3999939,131.3999939,0.0,35.72,1.0,48799.0,83.0,44.0,49.40000153,2145603.5,2410752.0,112.0
NonResidential,1078536.0,0.22,Office,47.60026,Office,-122.3299,0.0,DOWNTOWN,2.0,26719.0,Small- and Mid-Sized Office,33640.0,0.0,33640.0,124.0,131.5,0.0,7.52,1.0,75477.0,16.0,59.40000153,63.90000153,4486477.0,4821274.0,111.0
NonResidential,1567041.0,0.25,Non-Refrigerated Warehouse,47.59986,"Non-Refrigerated Warehouse, Office, Retail Store",-122.32987,0.0,DOWNTOWN,4.0,26720.0,Warehouse,43484.0,0.0,43484.0,113.1999969,113.1999969,0.0,10.92,0.0,11600.0,92.0,71.30000305,70.09999847,1539176.625,1514428.75,110.0
NonResidential,981009.0,0.3,Office,47.599,"Office, Other, Retail Store",-122.32717,0.0,DOWNTOWN,3.0,26726.0,Mixed Use Property,22480.0,0.0,22480.0,107.0,107.0,0.0,6.84,1.0,40552.0,99.0,29.60000038,34.0,1200180.875,1377497.25,116.0
NonResidential,1827547.0,5.26,Hotel,47.5985,"Hotel, Retail Store",-122.32677,3030034.0,DOWNTOWN,4.0,26728.0,Hotel,33018.0,0.0,33018.0,303.7999878,312.1000061,0.0,173.67,1.0,37416.0,76.33333333333333,90.90000153,96.69999695,3776768.25,4017640.5,91.0
NonResidential,893799.0,0.42,Office,47.5962,Office,-122.32548,93265.0,DOWNTOWN,2.0,26731.0,Small- and Mid-Sized Office,26510.0,0.0,26510.0,94.30000305,95.30000305,0.0,11.18,1.0,23200.0,62.0,36.29999924,38.5,842511.0,892598.625,46.0
NonResidential,938199.0,0.17,Non-Refrigerated Warehouse,47.65429,"Non-Refrigerated Warehouse, Office, Retail Store",-122.32618,4216.0,LAKE UNION,1.0,26759.0,Warehouse,40028.0,0.0,40028.0,59.40000153,59.40000153,0.0,6.76,1.0,99564.0,97.0,30.10000038,32.20000076,2993610.0,3205758.5,78.0
NonResidential,2188051.0,0.34,Office,47.65373,"Office, Parking",-122.32721,0.0,LAKE UNION,3.0,26761.0,Small- and Mid-Sized Office,26282.0,18228.0,44510.0,261.3999939,268.8999939,0.0,15.25,1.0,13364.0,95.33333333333333,47.20000076,47.20000076,1028277.313,1028277.313,9.0
NonResidential,313117.0,0.97,Worship Facility,47.71705,Worship Facility,-122.28577,353571.0,NORTH,1.0,26773.0,Worship Facility,21624.0,0.0,21624.0,62.59999847,67.09999847,0.0,20.96,1.0,15346.0,72.0,30.70000076,32.79999924,471113.3125,503455.4063,62.0
School,894324.0,1.72,K-12 School,47.6763,K-12 School,-122.3285,1251280.0,NORTHWEST,1.0,26808.0,K-12 School,42239.0,0.0,42239.0,84.5,91.59999847,0.0,72.69,1.0,20686.0,27.333333333333332,58.40000153,63.90000153,1207504.0,1321763.125,46.0
School,960186.0,0.59,K-12 School,47.66828,K-12 School,-122.3266,442909.0,Northwest,3.0,26821.0,K-12 School,51360.0,0.0,51360.0,68.19999695,72.59999847,0.0,30.22,1.0,36112.0,95.0,29.89999962,31.60000038,1079505.0,1139368.375,91.0
NonResidential,1069041.0,1.5,Office,47.59819,"Office, Restaurant",-122.32599,470135.0,DOWNTOWN,3.0,26833.0,Small- and Mid-Sized Office,21600.0,0.0,21600.0,178.3000031,174.6999969,0.0,32.42,1.0,23616.0,55.0,70.09999847,75.0,1656420.25,1771038.0,23.0
NonResidential,410059.0,1.01,Multifamily Housing,47.59769,"Multifamily Housing, Retail Store, Social/Meeting Hall",-122.32537,337398.0,DOWNTOWN,3.0,26834.0,Mixed Use Property,20620.0,0.0,20620.0,79.59999847,83.5,0.0,20.78,1.0,20629.0,52.0,58.59999847,64.19999695,1209433.5,1325284.0,107.0
NonResidential,227435.0,1.31,Hotel,47.59983,Hotel,-122.32598,972746.0,DOWNTOWN,5.0,26838.0,Hotel,40552.0,0.0,40552.0,42.79999924,47.40000153,0.0,53.25,1.0,74840.0,48.0,110.5,113.4000015,8268496.5,8485438.0,106.0
NonResidential,1439572.0,0.32,Office,47.60105,"Multifamily Housing, Office, Other",-122.32542,0.0,DOWNTOWN,3.0,26847.0,Small- and Mid-Sized Office,31432.0,0.0,31432.0,143.8000031,143.8000031,0.0,10.04,1.0,24099.0,34.0,89.19999695,90.90000153,4729846.5,4821852.0,107.0
NonResidential,90201.0,0.27,Retail Store,47.59935,"Office, Retail Store",-122.32468,114794.0,DOWNTOWN,2.0,26849.0,Retail Store,24550.0,0.0,24550.0,16.39999962,17.70000076,0.0,6.73,1.0,41057.0,84.0,27.5,28.89999962,1201587.125,1265040.75,99.0
School,1688937.0,0.78,K-12 School,47.65753,K-12 School,-122.32405,677992.0,LAKE UNION,2.0,26870.0,K-12 School,61052.0,0.0,61052.0,98.5,103.0999985,0.0,47.78,1.0,37000.0,98.0,37.0,39.09999847,1591124.875,1681783.125,16.0
NonResidential,433559.0,1.34,Social/Meeting Hall,47.60285,"Office, Social/Meeting Hall",-122.31458,594718.0,CENTRAL,3.0,26883.0,Other,25864.0,0.0,25864.0,91.19999695,91.19999695,0.0,34.61,1.0,41256.0,33.0,33.20000076,37.09999847,1368120.5,1529218.125,108.0
NonResidential,464268.0,2.06,Other - Lodging/Residential,47.66192,Other - Lodging/Residential,-122.30998,743236.0,NORTHEAST,3.0,26905.0,Other,20686.0,0.0,20686.0,108.1999969,116.0,0.0,42.71,1.0,37361.0,61.0,37.90000153,39.79999924,1416470.25,1485151.5,92.0
NonResidential,637685.0,0.2,Residence Hall/Dormitory,47.6617,Residence Hall/Dormitory,-122.31007,0.0,NORTHEAST,3.0,26906.0,Residence Hall,22124.0,0.0,22124.0,90.5,92.5,0.0,4.45,1.0,24389.0,29.0,46.59999847,49.40000153,1394408.25,1477343.875,87.0
NonResidential,406046.0,2.4,Residence Hall/Dormitory,47.66289,Residence Hall/Dormitory,-122.30863,1188459.0,NORTHEAST,3.0,26909.0,Residence Hall,27487.0,0.0,27487.0,91.80000305,98.69999695,0.0,65.95,1.0,92835.0,84.0,30.70000076,32.59999847,2845428.5,3026054.75,90.0
NonResidential,743927.0,2.27,Residence Hall/Dormitory,47.66164,Residence Hall/Dormitory,-122.30874,912493.0,NORTHEAST,4.0,26911.0,Residence Hall,23616.0,0.0,23616.0,139.5,145.6999969,0.0,53.65,1.0,30106.0,60.333333333333336,25.5,25.5,768325.6875,768325.6875,90.0
NonResidential,998633.0,0.21,Residence Hall/Dormitory,47.66238,Residence Hall/Dormitory,-122.30801,0.0,NORTHEAST,3.0,26922.0,Residence Hall,33448.0,0.0,33448.0,93.69999695,100.8000031,0.0,6.96,1.0,186486.0,46.0,46.29999924,46.29999924,9161371.0,9161371.0,40.0
NonResidential,791940.0,2.75,Other - Recreation,47.60153,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",-122.31986,1425680.0,EAST,2.0,26924.0,Mixed Use Property,22388.0,7120.0,29508.0,178.3000031,193.6000061,0.0,81.24,1.0,22962.0,98.0,20.5,23.70000076,470666.6875,545136.5,11.0
